,Unnamed: 0,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,condition,grade,sqft_above,lat,long,basement,renovated,floor_1.5,floor_2.0,floor_2.5,floor_3.0,floor_3.5
20133,20842,427000.0,2.0,1.5,1440,725,0.0,3,8,1100,47.5607,-122.378,1,0,0,1,0,0,0
20134,20843,375000.0,3.0,2.5,1140,1557,0.0,3,8,1140,47.6947,-122.342,0,0,0,0,0,1,0
20135,20844,499000.0,2.0,1.5,1110,957,0.0,3,8,930,47.6319,-122.362,1,0,0,1,0,0,0
20137,20846,336900.0,3.0,2.5,1690,1200,0.0,3,8,1410,47.5388,-122.367,1,0,0,1,0,0,0
20138,20847,555000.0,2.0,3.0,1950,1610,0.0,3,8,1950,47.5925,-122.302,0,0,0,0,0,1,0
20140,20849,999950.0,4.0,3.5,3310,4684,0.0,3,9,2290,47.57899999999999,-122.389,1,0,0,1,0,0,0
20142,20851,299000.0,3.0,2.5,1350,3582,0.0,3,8,1350,47.4214,-122.191,0,0,0,1,0,0,0
20143,20852,479000.0,2.0,2.5,1741,1439,0.0,3,8,1446,47.7043,-122.209,1,0,0,1,0,0,0
20144,20853,428000.0,3.0,2.5,1650,2201,0.0,3,8,1650,47.7108,-122.333,0,0,0,0,0,1,0
20145,20854,409000.0,3.0,2.5,1890,6500,0.0,3,7,1890,47.6225,-122.058,0,0,0,1,0,0,0
20146,20855,798500.0,3.0,3.0,1950,1833,0.0,3,9,1610,47.6078,-122.202,1,0,0,0,0,1,0
20150,20859,639983.0,5.0,3.0,2800,5700,0.0,3,8,2800,47.4969,-122.145,0,0,0,1,0,0,0
20151,20860,300000.0,4.0,3.0,1984,4419,0.0,3,7,1984,47.3514,-122.213,0,0,0,1,0,0,0
20152,20861,627000.0,4.0,2.5,2750,11830,0.0,3,9,2750,47.4698,-122.121,0,0,0,1,0,0,0
20153,20862,275000.0,3.0,3.0,1740,5757,0.0,3,7,1740,47.1941,-121.979,0,0,0,0,0,0,0
20154,20863,352800.0,4.0,2.5,1800,2752,0.0,3,8,1800,47.5167,-122.346,0,0,0,1,0,0,0
20155,20864,565000.0,3.0,2.5,1540,1005,0.0,3,8,1540,47.6828,-122.346,0,0,0,0,0,1,0
20156,20865,765000.0,4.0,2.5,2030,2222,0.0,3,9,1610,47.679,-122.375,1,0,0,1,0,0,0
20157,20866,644000.0,4.0,2.5,3310,4839,0.0,3,9,3310,47.773,-122.161,0,0,0,1,0,0,0
20158,20867,461000.0,3.0,1.5,1270,1416,0.0,3,8,1270,47.6988,-122.317,0,0,0,0,0,1,0
20159,20868,270500.0,5.0,2.5,2406,7093,0.0,3,8,2406,47.2615,-122.252,0,0,0,1,0,0,0
20160,20869,640000.0,2.0,2.5,1540,965,0.0,3,9,1540,47.6181,-122.318,0,0,0,0,0,1,0
20161,20870,457000.0,4.0,2.5,2820,6983,0.0,3,9,2820,47.2958,-122.265,0,0,0,1,0,0,0
20162,20871,355000.0,5.0,2.5,2540,5100,0.0,3,7,2540,47.5123,-122.316,0,0,0,1,0,0,0
20163,20872,356000.0,2.0,2.5,1230,989,0.0,3,8,1230,47.6975,-122.348,0,0,0,0,0,1,0
20164,20873,425000.0,4.0,2.5,1900,2766,0.0,3,8,1900,47.543,-122.368,0,0,0,1,0,0,0
20165,20874,562500.0,5.0,3.0,2920,6327,0.0,3,8,2920,47.4935,-122.145,0,0,0,1,0,0,0
20166,20875,460000.0,3.0,2.5,1450,1053,0.0,3,8,940,47.6754,-122.374,1,0,0,1,0,0,0
20168,20877,401000.0,3.0,2.0,1270,1333,0.0,3,8,1270,47.6933,-122.342,0,0,0,0,0,1,0
20170,20879,850000.0,4.0,3.0,3070,7150,0.0,3,9,3070,47.7079,-122.107,0,0,0,1,0,0,0
20171,20880,274500.0,3.0,2.5,1450,4050,0.0,3,7,1450,47.367,-122.019,0,0,0,1,0,0,0
20173,20882,808000.0,4.0,2.5,3480,6262,0.0,3,9,3480,47.6857,-122.045,0,0,0,1,0,0,0
20174,20883,312000.0,3.0,2.5,1490,974,0.0,3,7,1220,47.5567,-122.363,1,0,0,1,0,0,0
20175,20884,320000.0,3.0,2.5,1200,1400,0.0,3,8,1200,47.7046,-122.357,0,0,0,0,0,1,0
20176,20885,410000.0,3.0,2.5,2150,4332,0.0,3,8,2150,47.7373,-121.969,0,0,0,1,0,0,0
20178,20888,519990.0,4.0,3.5,1690,1321,0.0,3,8,1320,47.678,-122.117,1,0,0,1,0,0,0
20179,20889,533112.0,4.0,3.0,2790,8853,0.0,3,8,2790,47.4842,-121.772,0,0,0,1,0,0,0
20180,20890,274900.0,3.0,2.0,1936,6612,0.0,3,7,1936,47.2602,-122.246,0,0,0,1,0,0,0
20181,20891,325000.0,2.0,2.5,1150,711,0.0,3,7,1150,47.5323,-122.07,0,0,0,1,0,0,0
20183,20893,550000.0,4.0,2.5,2470,7539,0.0,3,9,2470,47.7407,-122.226,0,0,0,1,0,0,0
20184,20894,311850.0,4.0,2.5,1890,4158,0.0,3,8,1890,47.343,-122.056,0,0,0,1,0,0,0
20185,20895,526000.0,3.0,2.5,1626,1583,0.0,3,8,1419,47.6031,-122.309,1,0,0,0,1,0,0
20186,20896,375000.0,4.0,2.5,2250,5306,0.0,3,8,2250,47.356,-122.057,0,0,0,1,0,0,0
20187,20897,299999.0,3.0,2.5,1350,1234,0.0,3,7,1160,47.5565,-122.363,1,0,0,1,0,0,0
20188,20898,436000.0,3.0,2.5,1460,1238,0.0,3,8,1200,47.6719,-122.374,1,0,0,1,0,0,0
20189,20899,303000.0,3.0,2.5,2056,3564,0.0,3,7,2056,47.338,-122.181,0,0,0,1,0,0,0
20190,20900,525000.0,2.0,2.5,1160,1458,0.0,3,8,1040,47.6384,-122.373,1,0,0,1,0,0,0
20191,20901,575000.0,3.0,3.0,1384,1287,0.0,3,8,1144,47.6295,-122.32,1,0,0,1,0,0,0
20192,20902,420000.0,2.0,1.5,1100,1107,0.0,3,8,1100,47.6584,-122.35,0,0,0,0,0,1,0
20193,20903,329950.0,3.0,2.5,2456,7566,0.0,3,8,2456,47.297,-122.351,0,0,0,1,0,0,0
20196,20906,499950.0,2.0,2.5,1320,1157,0.0,3,8,990,47.6689,-122.363,1,0,0,1,0,0,0
20198,20908,400000.0,3.0,2.0,1650,5027,0.0,3,7,1650,47.515,-121.874,0,0,1,0,0,0,0
20199,20909,246950.0,3.0,3.0,1670,4440,0.0,3,7,1670,47.1948,-121.975,0,0,0,0,0,0,0
20200,20910,630000.0,3.0,3.5,1610,1275,0.0,3,8,1220,47.6236,-122.318,1,0,0,1,0,0,0
20201,20911,561000.0,5.0,3.0,3370,10315,0.0,3,9,3370,47.4893,-122.146,0,0,0,1,0,0,0
20202,20912,287000.0,4.0,2.5,2660,4082,0.0,3,7,2660,47.3414,-122.055,0,0,0,1,0,0,0
20203,20913,600000.0,3.0,3.5,1690,1473,0.0,3,8,1380,47.6397,-122.345,1,0,0,1,0,0,0
20204,20914,490000.0,3.0,2.5,1620,1062,0.0,3,8,1620,47.6051,-122.304,0,0,0,0,0,1,0
20205,20915,330000.0,3.0,2.0,1300,958,0.0,3,7,840,47.5677,-122.314,1,0,0,1,0,0,0
20206,20916,286950.0,4.0,2.5,1610,4052,0.0,3,7,1610,47.3603,-122.081,0,0,0,1,0,0,0
20209,20920,405000.0,5.0,3.0,2400,4900,0.0,3,8,2400,47.355,-122.057,0,0,0,1,0,0,0
20210,20921,510000.0,3.0,2.5,1420,1237,0.0,3,8,1420,47.674,-122.387,0,0,0,0,0,1,0
20211,20922,465000.0,2.0,1.5,1220,1120,0.0,3,8,1110,47.6374,-122.388,1,0,0,0,1,0,0
20214,20925,336000.0,3.0,2.5,1260,1211,0.0,3,8,1260,47.6969,-122.343,0,0,0,0,0,1,0
20215,20926,375000.0,3.0,2.5,1580,2407,0.0,3,8,1580,47.5455,-122.368,0,0,0,1,0,0,0
20216,20927,294500.0,3.0,2.5,1760,2688,0.0,3,7,1760,47.4903,-122.166,0,0,0,1,0,0,0
20217,20928,925000.0,5.0,3.5,3420,4216,0.0,3,9,2520,47.6799,-122.304,1,0,0,1,0,0,0
20218,20929,730000.0,5.0,3.0,2870,6593,0.0,3,9,2870,47.7075,-122.102,0,0,0,1,0,0,0
20219,20930,280000.0,4.0,2.5,1934,5677,0.0,3,8,1934,47.2602,-122.252,0,0,0,1,0,0,0
20220,20931,500000.0,3.0,1.5,1220,962,0.0,3,8,1220,47.674,-122.387,0,0,0,0,0,1,0
20221,20932,605000.0,3.0,3.0,2450,5750,0.0,3,9,2450,47.5439,-121.862,0,0,0,1,0,0,0
20222,20933,379950.0,3.0,3.5,1860,1787,0.0,3,8,1860,47.7563,-122.316,0,0,0,0,0,1,0
20223,20936,549900.0,3.0,2.0,1280,960,0.0,3,9,1040,47.602,-122.311,1,0,0,1,0,0,0
20224,20937,427000.0,3.0,2.5,3192,5653,0.0,3,8,3192,47.2956,-122.35,0,0,0,1,0,0,0
20225,20938,492000.0,3.0,2.5,1690,1479,0.0,3,8,1420,47.6022,-122.311,1,0,0,0,0,1,0
20226,20939,419190.0,2.0,2.5,1590,1426,0.0,3,8,1590,47.5441,-122.013,0,0,0,1,0,0,0
20227,20940,650000.0,3.0,2.5,2870,7288,0.0,3,9,2870,47.7745,-122.225,0,0,0,1,0,0,0
20228,20941,379950.0,4.0,2.5,2580,4818,0.0,3,8,2580,47.3607,-122.038,0,0,0,1,0,0,0
20229,20942,269800.0,4.0,3.0,1830,3420,0.0,3,8,1830,47.36600000000001,-122.308,0,0,0,1,0,0,0
20230,20943,407000.0,4.0,2.5,2927,6000,0.0,3,7,2927,47.3737,-122.16,0,0,0,1,0,0,0
20231,20944,580000.0,3.0,1.5,1320,1250,0.0,3,8,1320,47.6536,-122.341,0,0,0,0,0,1,0
20232,20945,389700.0,3.0,2.5,1720,3581,0.0,3,7,1720,47.6861,-122.013,0,0,0,1,0,0,0
20233,20946,110000.0,2.0,1.0,828,4524,0.0,3,6,828,47.2655,-122.244,0,1,0,0,0,0,0
20234,20947,230000.0,3.0,1.5,1040,1264,0.0,3,9,900,47.5951,-122.301,1,0,0,1,0,0,0
20235,20948,533380.0,4.0,3.0,2790,6685,0.0,3,8,2790,47.4838,-121.773,0,0,0,1,0,0,0
20236,20949,295500.0,3.0,2.5,1410,1332,0.0,3,7,960,47.5683,-122.314,1,0,0,1,0,0,0
20238,20951,812000.0,4.0,3.5,3370,3634,0.0,3,9,2750,47.5519,-122.001,1,0,0,1,0,0,0
20239,20952,324500.0,3.0,2.5,1660,3990,0.0,3,7,1660,47.5298,-122.268,0,0,0,1,0,0,0
20240,20953,193000.0,2.0,2.0,910,2550,0.0,3,6,910,47.3494,-122.022,0,0,0,0,0,0,0
20241,20954,355000.0,3.0,2.5,1280,959,0.0,3,8,1280,47.6914,-122.343,0,0,0,0,0,1,0
20242,20955,525000.0,4.0,3.0,2360,4924,0.0,3,8,2360,47.7737,-122.235,0,0,0,1,0,0,0
20243,20956,370950.0,3.0,2.5,2529,9653,0.0,3,7,2529,47.3738,-122.161,0,0,0,1,0,0,0
20247,20960,705000.0,3.0,2.5,1580,1321,0.0,3,8,1080,47.6688,-122.402,1,0,0,1,0,0,0
20248,20961,268000.0,3.0,2.5,1700,2250,0.0,3,7,1700,47.4914,-122.334,0,0,0,1,0,0,0
20249,20962,305450.0,3.0,2.5,1600,3573,0.0,3,7,1600,47.507,-122.181,0,0,0,1,0,0,0
20250,20963,399900.0,2.0,2.0,1410,1005,0.0,3,9,900,47.5446,-122.018,1,0,1,0,0,0,0
20251,20964,495000.0,3.0,1.5,1580,1228,0.0,3,8,1580,47.6765,-122.32,0,0,0,0,0,1,0
20254,20967,303210.0,4.0,2.5,2009,5000,0.0,3,8,2009,47.2577,-122.198,0,0,0,1,0,0,0
20256,20969,300000.0,3.0,2.5,2090,4590,0.0,3,7,2090,47.3992,-122.163,0,0,0,1,0,0,0
20257,20970,334900.0,2.0,2.5,980,1013,0.0,3,8,980,47.6844,-122.387,0,0,0,0,0,1,0
20258,20971,477500.0,5.0,3.5,2815,5619,0.0,3,9,2815,47.4299,-122.207,0,0,0,1,0,0,0
20259,20972,820000.0,4.0,2.5,3170,8523,0.0,3,9,3170,47.6854,-122.184,0,0,0,1,0,0,0
20260,20973,580000.0,5.0,3.5,3030,7410,0.0,3,8,2150,47.553,-122.354,1,0,0,1,0,0,0
20261,20974,350000.0,2.0,2.5,1280,940,0.0,3,8,1060,47.6904,-122.364,1,0,0,1,0,0,0
20262,20975,910000.0,3.0,2.5,2030,1160,0.0,3,9,1970,47.6213,-122.2,1,0,0,0,0,1,0
20263,20976,414000.0,3.0,2.5,2490,4540,0.0,3,8,2490,47.5051,-122.155,0,0,0,0,1,0,0
20264,20977,525000.0,3.0,2.5,3030,4500,0.0,3,8,3030,47.4944,-122.15,0,0,0,1,0,0,0
20265,20978,650000.0,2.0,2.5,1470,690,0.0,3,8,1470,47.6523,-122.346,0,0,0,0,0,1,0
20266,20979,450000.0,3.0,2.5,1620,997,0.0,3,8,1540,47.5394,-122.027,1,0,0,0,1,0,0
20269,20982,899000.0,4.0,2.5,2580,3943,0.0,3,8,2580,47.6853,-122.21,0,0,0,1,0,0,0
20270,20983,353500.0,4.0,3.0,2050,4000,0.0,3,8,2050,47.3523,-122.275,0,0,0,1,0,0,0
20271,20984,485000.0,3.0,2.5,2430,5867,0.0,3,7,2430,47.5162,-121.872,0,0,0,1,0,0,0
20273,20986,529000.0,2.0,2.0,1540,9714,0.0,3,8,1540,47.7628,-122.359,0,0,0,1,0,0,0
20274,20988,409316.0,3.0,2.5,1800,3168,0.0,3,8,1800,47.5342,-121.841,0,0,0,1,0,0,0
20275,20989,388598.0,3.0,2.5,2370,4200,0.0,3,8,2370,47.3699,-122.019,0,0,0,1,0,0,0
20276,20990,415000.0,3.0,2.5,1445,1512,0.0,3,7,1300,47.5341,-122.069,1,0,0,1,0,0,0
20277,20991,521500.0,3.0,2.5,1450,1619,0.0,3,8,1140,47.6076,-122.304,1,0,0,1,0,0,0
20278,20992,580000.0,3.0,2.5,1740,1236,0.0,3,8,1740,47.5891,-122.387,0,0,0,0,0,1,0
20280,20994,525000.0,3.0,3.0,2130,1400,0.0,3,9,1080,47.5661,-122.29,1,0,0,1,0,0,0
20281,20995,515000.0,5.0,3.0,2980,4502,0.0,3,9,2980,47.7698,-122.235,0,0,0,1,0,0,0
20282,20996,589410.0,3.0,3.0,2840,7201,0.0,3,9,2840,47.5165,-121.883,0,0,0,1,0,0,0
20283,20997,757500.0,4.0,2.5,3420,6845,0.0,3,9,3420,47.6777,-122.156,0,0,0,1,0,0,0
20284,20998,284000.0,3.0,2.5,1660,4083,0.0,3,7,1660,47.3595,-122.045,0,0,0,1,0,0,0
20285,20999,338500.0,2.0,2.5,1150,711,0.0,3,7,1150,47.5323,-122.071,0,0,0,1,0,0,0
20286,21000,379500.0,3.0,2.5,1410,1287,0.0,3,7,1290,47.5344,-122.068,0,0,0,1,0,0,0
20287,21001,550000.0,3.0,2.0,1420,1369,0.0,3,9,1340,47.6472,-122.357,1,0,0,0,1,0,0
20288,21002,294900.0,3.0,2.5,1860,5025,0.0,3,8,1860,47.3557,-122.059,0,0,0,1,0,0,0
20289,21003,345000.0,2.0,1.5,1340,1210,0.0,3,8,1120,47.588,-122.305,1,0,0,1,0,0,0
20290,21004,450000.0,2.0,1.5,1530,1012,0.0,3,8,1200,47.602,-122.306,1,0,0,1,0,0,0
20291,21005,420000.0,3.0,2.5,1509,1114,0.0,3,8,1509,47.7049,-122.34,0,0,0,0,0,1,0
20292,21006,740000.0,3.0,2.5,2350,3798,0.0,3,8,2350,47.543,-122.01,0,0,0,1,0,0,0
20293,21007,286000.0,2.0,1.5,1010,825,0.0,3,7,1010,47.7124,-122.301,0,0,0,0,0,1,0
20295,21009,727000.0,3.0,2.5,1580,991,0.0,3,9,1580,47.6276,-122.359,0,0,0,0,0,1,0
20296,21010,395000.0,4.0,3.0,2750,7965,0.0,3,9,2750,47.3479,-122.028,0,0,0,1,0,0,0
20297,21011,535000.0,4.0,2.5,1890,3615,0.0,3,7,1890,47.5493,-121.999,0,0,0,1,0,0,0
20298,21012,255000.0,3.0,2.5,1320,963,0.0,3,7,1040,47.5199,-122.357,1,0,0,1,0,0,0
20299,21013,260000.0,4.0,2.5,2150,3721,0.0,3,8,2150,47.3363,-122.217,0,0,0,1,0,0,0
20300,21014,810000.0,4.0,2.5,3340,8384,0.0,3,9,3340,47.6761,-122.152,0,0,0,1,0,0,0
20301,21015,359782.0,3.0,2.5,1850,3400,0.0,3,7,1850,47.6871,-122.014,0,0,0,1,0,0,0
20302,21016,500000.0,2.0,2.5,1950,2162,0.0,3,9,1500,47.5622,-122.292,1,0,0,1,0,0,0
20306,21020,730000.0,4.0,2.5,2460,7930,0.0,3,8,2460,47.6684,-122.175,0,0,0,1,0,0,0
20307,21021,327000.0,4.0,2.5,2110,3825,0.0,3,7,2110,47.359,-122.082,0,0,0,1,0,0,0
20308,21022,370000.0,2.0,1.0,780,1133,0.0,3,7,780,47.5924,-122.295,0,0,0,1,0,0,0
20309,21023,459000.0,5.0,3.5,2640,6895,0.0,3,7,2640,47.5298,-121.879,0,0,0,1,0,0,0
20311,21025,365000.0,4.0,2.5,2420,8404,0.0,3,8,2420,47.372,-122.13,0,0,0,1,0,0,0
20312,21026,255000.0,4.0,2.5,1987,6000,0.0,3,7,1987,47.2679,-122.255,0,0,0,1,0,0,0
20314,21028,375000.0,2.0,1.5,1130,912,0.0,3,8,1000,47.5638,-122.388,1,0,0,1,0,0,0
20315,21029,518380.0,4.0,2.5,2810,4500,0.0,3,9,2810,47.3552,-122.023,0,0,0,1,0,0,0
20316,21030,346000.0,3.0,3.5,1500,1442,0.0,3,8,1150,47.5592,-122.362,1,0,0,1,0,0,0
20317,21031,302059.0,4.0,2.0,1390,745,0.0,3,7,1390,47.5393,-122.026,0,0,0,0,0,1,0
20318,21032,575000.0,4.0,2.5,2500,4945,0.0,3,9,2500,47.5185,-121.885,0,0,0,1,0,0,0
20321,21035,397500.0,3.0,2.5,1470,1256,0.0,3,8,930,47.6033,-122.309,1,0,0,1,0,0,0
20323,21037,775900.0,3.0,2.5,2700,5764,0.0,3,9,2700,47.5618,-122.027,0,0,0,1,0,0,0
20325,21039,471275.0,4.0,2.5,3361,5038,0.0,3,9,3361,47.3269,-122.165,0,0,0,1,0,0,0
20326,21040,288000.0,4.0,2.5,1610,3560,0.0,3,7,1610,47.3669,-122.02,0,0,0,1,0,0,0
20328,21042,300000.0,3.0,3.5,1470,1235,0.0,3,7,1180,47.5537,-122.313,1,0,0,1,0,0,0
20329,21043,664950.0,5.0,3.0,3190,7081,0.0,3,9,1890,47.50899999999999,-122.24,1,0,0,0,0,0,0
20330,21044,699188.0,4.0,3.5,3250,5478,0.0,3,9,3250,47.5178,-121.887,0,0,0,1,0,0,0
20331,21045,390000.0,3.0,2.5,1490,4539,0.0,3,7,1490,47.7607,-122.233,0,0,0,1,0,0,0
20332,21046,670000.0,5.0,3.0,2900,5155,0.0,3,8,2900,47.5977,-122.008,0,0,0,1,0,0,0
20333,21047,487000.0,4.0,2.5,2540,5001,0.0,3,9,2540,47.5423,-122.302,0,0,0,1,0,0,0
20334,21048,769995.0,5.0,3.0,3360,12080,0.0,3,9,3360,47.7757,-122.173,0,0,0,1,0,0,0
20335,21049,321950.0,2.0,1.5,860,1277,0.0,3,7,860,47.5842,-122.314,0,0,0,1,0,0,0
20336,21050,613500.0,4.0,2.5,3020,6068,0.0,3,9,3020,47.773,-122.16,0,0,0,1,0,0,0
20337,21051,300000.0,3.0,2.5,1330,1200,0.0,3,7,1330,47.7034,-122.344,0,0,0,0,0,1,0
20338,21052,400950.0,4.0,2.5,2578,4554,0.0,3,9,2578,47.2603,-122.194,0,0,0,1,0,0,0
20339,21053,389517.0,4.0,2.5,2640,4725,0.0,3,8,2640,47.371,-122.017,0,0,0,1,0,0,0
20340,21054,255000.0,3.0,2.0,1260,1133,0.0,3,7,810,47.5261,-122.361,1,0,0,1,0,0,0
20342,21056,637850.0,5.0,3.5,3340,4900,0.0,3,9,2500,47.5193,-121.877,1,0,0,1,0,0,0
20343,21057,636230.0,4.0,2.5,2840,6284,0.0,3,9,2840,47.5135,-122.169,0,0,0,1,0,0,0
20344,21058,375000.0,3.0,2.5,1530,1131,0.0,3,8,1530,47.6993,-122.346,0,0,0,0,0,1,0
20345,21059,586500.0,3.0,2.5,1780,1487,0.0,3,8,1600,47.6539,-122.351,1,0,0,0,0,1,0
20346,21060,544000.0,4.0,2.5,2340,6973,0.0,3,8,1930,47.5451,-121.882,1,0,0,1,0,0,0
20347,21061,425000.0,4.0,2.5,2390,5021,0.0,3,7,2390,47.5353,-121.879,0,0,0,1,0,0,0
20348,21062,374950.0,4.0,2.5,2090,3777,0.0,3,8,2090,47.3595,-122.042,0,0,0,1,0,0,0
20349,21063,294570.0,3.0,1.0,1140,8400,0.0,4,7,1140,47.5022,-122.144,0,0,0,0,0,0,0
20350,21064,300000.0,3.0,2.5,1960,1477,0.0,3,7,1670,47.4873,-122.166,1,0,0,1,0,0,0
20351,21065,395950.0,5.0,3.5,2738,6031,0.0,3,8,2738,47.2962,-122.35,0,0,0,1,0,0,0
20353,21067,439990.0,3.0,2.5,2340,5171,0.0,3,8,2340,47.4832,-121.772,0,0,0,1,0,0,0
20354,21068,680000.0,4.0,3.5,2510,3763,0.0,3,8,1990,47.7002,-122.103,1,0,0,1,0,0,0
20356,21070,424950.0,3.0,2.5,1650,4777,0.0,3,8,1650,47.5336,-121.841,0,0,0,1,0,0,0
20357,21071,223990.0,2.0,2.5,1061,2884,0.0,3,7,1061,47.346,-122.218,0,0,0,1,0,0,0
20359,21073,359950.0,4.0,2.5,2542,6120,0.0,3,8,2542,47.3751,-122.188,0,0,0,1,0,0,0
20361,21075,530000.0,4.0,2.5,3010,9000,0.0,3,8,3010,47.4987,-122.147,0,0,0,1,0,0,0
20362,21076,295000.0,3.0,2.5,1660,4898,0.0,3,7,1660,47.3588,-122.044,0,0,0,1,0,0,0
20363,21077,255500.0,3.0,2.5,1770,5000,0.0,3,7,1770,47.3358,-122.051,0,0,0,1,0,0,0
20364,21078,556000.0,3.0,3.0,1960,1168,0.0,3,9,1600,47.5445,-122.014,1,0,0,1,0,0,0
20365,21079,277950.0,4.0,2.5,1889,6000,0.0,3,7,1889,47.2676,-122.256,0,0,0,1,0,0,0
20366,21080,431000.0,4.0,2.5,3040,6000,0.0,3,9,3040,47.3473,-122.03,0,0,0,1,0,0,0
20367,21081,780000.0,4.0,3.0,3420,6787,0.0,3,9,3420,47.6962,-122.023,0,0,0,1,0,0,0
20368,21082,649000.0,3.0,3.5,1720,936,0.0,3,8,1030,47.6201,-122.309,1,0,0,1,0,0,0
20369,21083,447000.0,3.0,2.5,1740,3043,0.0,3,7,1740,47.744,-122.181,0,0,0,1,0,0,0
20370,21084,712198.0,4.0,2.5,2450,4247,0.0,3,8,2450,47.7048,-122.113,0,0,0,1,0,0,0
20371,21085,277140.0,3.0,1.5,1190,785,0.0,3,8,920,47.6781,-122.117,1,0,0,1,0,0,0
20373,21087,598992.0,5.0,3.5,3440,6037,0.0,3,9,3440,47.4765,-121.734,0,0,0,1,0,0,0
20374,21088,585000.0,3.0,2.5,2160,1250,0.0,3,8,1830,47.6515,-122.375,1,0,0,0,0,1,0
20376,21090,380950.0,2.0,2.0,1120,1039,0.0,3,7,840,47.5788,-122.315,1,0,0,1,0,0,0
20377,21091,333490.0,4.0,2.5,2250,3916,0.0,3,8,2250,47.3413,-122.18,0,0,0,1,0,0,0
20378,21092,520000.0,3.0,3.5,1540,1487,0.0,3,8,1540,47.5397,-122.027,0,0,0,1,0,0,0
20379,21093,315000.0,2.0,2.5,1240,705,0.0,3,7,1150,47.5321,-122.073,1,0,0,1,0,0,0
20380,21094,487000.0,2.0,1.5,1160,1118,0.0,3,8,1020,47.6754,-122.375,1,0,0,1,0,0,0
20381,21095,424950.0,5.0,3.5,2760,3865,0.0,3,8,2760,47.5049,-122.17,0,0,0,0,1,0,0
20382,21096,542300.0,3.0,2.5,1580,1487,0.0,3,9,1580,47.6514,-122.386,0,0,0,0,0,1,0
20383,21097,320000.0,3.0,3.5,1480,1192,0.0,3,8,1180,47.5556,-122.363,1,0,0,1,0,0,0
20385,21099,425000.0,4.0,2.5,1950,5000,0.0,3,8,1950,47.515,-121.872,0,0,0,1,0,0,0
20386,21100,474950.0,3.0,3.0,1530,1568,0.0,3,8,1530,47.6998,-122.367,0,0,0,0,0,1,0
20387,21101,307635.0,3.0,2.5,1820,4200,0.0,3,8,1820,47.3693,-122.017,0,0,0,1,0,0,0
20389,21103,769995.0,5.0,3.0,3010,5398,0.0,3,9,3010,47.6067,-122.053,0,0,0,1,0,0,0
20391,21105,595500.0,4.0,2.5,2490,6537,0.0,3,8,2490,47.5185,-121.884,0,0,0,1,0,0,0
20393,21107,695000.0,4.0,2.5,2830,14538,0.0,3,8,2830,47.5405,-121.882,0,0,0,1,0,0,0
20394,21108,300000.0,3.0,2.0,1451,7159,0.0,3,7,1451,47.3754,-122.163,0,0,0,0,0,0,0
20395,21109,515000.0,5.0,3.5,2910,5027,0.0,3,8,2040,47.5543,-122.359,0,0,0,1,0,0,0
20396,21110,545000.0,3.0,2.5,1280,1845,0.0,3,8,1280,47.662,-122.324,0,0,0,0,0,1,0
20397,21111,365000.0,3.0,2.5,1110,979,0.0,3,7,960,47.5999,-122.3,1,0,0,1,0,0,0
20398,21112,718500.0,4.0,3.0,2840,8800,0.0,3,9,2840,47.7029,-122.171,0,0,0,1,0,0,0
20399,21113,279800.0,3.0,2.0,1410,2052,0.0,3,8,1410,47.5171,-122.347,0,0,0,1,0,0,0
20400,21114,486940.0,4.0,2.5,3250,13360,0.0,3,9,3250,47.3524,-122.198,0,0,0,1,0,0,0
20401,21115,525000.0,4.0,3.0,3030,6625,0.0,3,8,3030,47.4815,-122.152,0,0,0,1,0,0,0
20402,21116,345000.0,4.0,2.5,1983,6002,0.0,3,9,1983,47.3281,-122.164,0,0,0,1,0,0,0
20403,21117,613000.0,3.0,3.5,2440,2812,0.0,3,8,1710,47.5362,-122.072,1,0,0,1,0,0,0
20404,21118,370000.0,3.0,2.5,2313,5700,0.0,3,9,2313,47.3572,-122.202,0,0,0,1,0,0,0
20405,21119,449500.0,3.0,2.5,1260,2556,0.0,3,7,1260,47.5482,-121.998,0,0,0,1,0,0,0
20406,21120,515000.0,3.0,2.5,2000,3837,0.0,3,8,2000,47.7713,-122.167,0,0,0,1,0,0,0
20407,21121,346100.0,2.0,2.0,1150,698,0.0,3,7,1150,47.5323,-122.071,0,0,0,1,0,0,0
20408,21122,398500.0,4.0,2.5,2820,6666,0.0,3,9,2820,47.3473,-122.031,0,0,0,1,0,0,0
20409,21124,250000.0,3.0,2.5,1481,2820,0.0,3,7,1481,47.3457,-122.217,0,0,0,1,0,0,0
20411,21126,695000.0,2.0,2.0,1570,1207,0.0,3,9,1570,47.6215,-122.201,0,0,0,0,0,1,0
20413,21128,864327.0,5.0,3.5,3480,6507,0.0,3,9,3480,47.607,-122.053,0,0,0,1,0,0,0
20414,21129,749995.0,4.0,3.5,3430,9870,0.0,3,9,3430,47.776,-122.173,0,0,0,1,0,0,0
20415,21130,525000.0,5.0,3.0,2880,8364,0.0,3,9,2880,47.4893,-122.147,0,0,0,1,0,0,0
20420,21135,265050.0,2.0,1.5,800,2119,0.0,3,7,800,47.554,-122.362,0,0,0,1,0,0,0
20421,21136,450000.0,3.0,2.5,1620,1057,0.0,3,8,1540,47.5396,-122.026,1,0,0,0,0,1,0
